query,image,image_filename,answer,page_number,chunk_type,text_description,chunk_id,is_noise
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,text,"CREDIT UPDATE - AOUT 2021

[roure créorr acricoLe",030493c6f1e549d865155430ff864206_33_2,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,Ratings Debt instrument LT Issuer Rating LT senior preferred debt At A2 peer easel a3 Senior non-preferred Baal T2 Baa2 Baad eortonsny (unsolicited rating),030493c6f1e549d865155430ff864206_33_3,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,Ratings AA- S&P Global Ratings Debt instrument LT Issuer Credit Rating At LT senior preferred debt Stand-Alone Credit Profile a A Senior non-preferred BBB+ T2 BBB BBB- Additional T1,030493c6f1e549d865155430ff864206_33_4,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,Fitch Ratings Ratings Debt instrument AA LT senior preferred debt miseecaaia |p. senior non-preered A A T2 BBB+ BBB Additional T1 BBB-,030493c6f1e549d865155430ff864206_33_5,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,,030493c6f1e549d865155430ff864206_33_6,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,,030493c6f1e549d865155430ff864206_33_7,0
Which rating does Moody's assign to the 'Senior non-preferred' debt of Crédit Agricole S.A.?,/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""A3""]",33,figure,,030493c6f1e549d865155430ff864206_33_8,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,text,"GROUPE CREDIT AGRICOLE

FINANCIAL MANAGEMENT

Crédit Agricole S.A.’s long-term ratings and 5-year CDS spreads Senior non-preferred debt now rated in the A range with all rating agencies

5-YEAR CDS SPREADS - SENIOR PREFERRED (bp)

5-YEAR CDS SPREADS - SENIOR NON-PREFERRED (bp)",030493c6f1e549d865155430ff864206_33_0,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,text,"5-YEAR CDS SPREADS - TIER 2 (bp)

(1) On 13 July, Moody's upgraded the bank’s long-term senior non preferred debt rating to a3 from Baa1. It has revised certain elements of its Advanced Loss Given Failure (LGF) Framework in its New Bank Methodology published on 9 July 2021

is now rated in line with the BCA, which better captures the risk characteristics of this class of debt following revised view around the distribution of losses post failure. As a reminder, Moody's,

GE crevir acricote SA 23",030493c6f1e549d865155430ff864206_33_1,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,text,"CREDIT UPDATE - AOUT 2021

[roure créorr acricoLe",030493c6f1e549d865155430ff864206_33_2,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,Ratings Debt instrument LT Issuer Rating LT senior preferred debt At A2 peer easel a3 Senior non-preferred Baal T2 Baa2 Baad eortonsny (unsolicited rating),030493c6f1e549d865155430ff864206_33_3,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,Ratings AA- S&P Global Ratings Debt instrument LT Issuer Credit Rating At LT senior preferred debt Stand-Alone Credit Profile a A Senior non-preferred BBB+ T2 BBB BBB- Additional T1,030493c6f1e549d865155430ff864206_33_4,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,Fitch Ratings Ratings Debt instrument AA LT senior preferred debt miseecaaia |p. senior non-preered A A T2 BBB+ BBB Additional T1 BBB-,030493c6f1e549d865155430ff864206_33_5,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,,030493c6f1e549d865155430ff864206_33_6,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,,030493c6f1e549d865155430ff864206_33_7,0
"According to the last graph, what is the highest value reached by 5-year CDS spreads for Tier 2 in July 2020?",/home/laura/vqa-ir-qa/data/pages/030493c6f1e549d865155430ff864206_33.png,030493c6f1e549d865155430ff864206_33.png,"[""About 320""]",33,figure,,030493c6f1e549d865155430ff864206_33_8,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"Introduction

Strategy and highlights

Our people and culture

Making a difference for our colleagues continued",d6fe10b4020a25a1bbabc9d0aff340e4_62_0,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"Employee statistics

Number of employees split by region 000s

Number of employees split by grade %

IB Senior (Managing Director and Director) [BB Middle (Assistant Vice President and Vice President) Junior (Business Analyst grades)

The plan comprises a thorough set of actions that will open up new opportunities to attract, develop, and add to our great Black talent, using data to measure success.",d6fe10b4020a25a1bbabc9d0aff340e4_62_1,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"From 2021, we will expand our plan to include all ethnically diverse groups as well as actions to enhance our long-standing support for Citizenship programmes dedicated to tackling racial inequalities in communities, as well as support of this agenda for customers and clients.",d6fe10b4020a25a1bbabc9d0aff340e4_62_2,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"We want to become one of the most accessible and inclusive FTSE companies for all our customers, clients and colleagues. We require managers to give full and fair consideration to those with a disability on the basis of strengths, potential and ability, both when hiring and managing. We also ensure opportunities for training, career development and promotion are available to all. As part of the UK Government Disability Confident scheme, we encourage applications from people with a disability, or",d6fe10b4020a25a1bbabc9d0aff340e4_62_3,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"a physical or mental health condition. In response to feedback at the end of 2019, we undertook a review of workplace adjustment processes in order to improve our colleagues’ experience.",d6fe10b4020a25a1bbabc9d0aff340e4_62_4,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,Split by full-time/part-time %,d6fe10b4020a25a1bbabc9d0aff340e4_62_5,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"Through our BeWell programme, we continue to provide expert advice and quidance on the practical steps colleaques can take to look after their physical and mental health. In 2020, our Mental Health Awareness e-learning became mandatory, and we regularly check-in with managers to ensure they are supporting colleagues’ wellbeing. We were also one of the first businesses to sign up to the Mental Health at Work Commitment. In our Your View survey, 83% of colleagues told us that Barclays supports",d6fe10b4020a25a1bbabc9d0aff340e4_62_6,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,their efforts to enhance their wellbeing.,d6fe10b4020a25a1bbabc9d0aff340e4_62_7,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"For more information see the Barclays PLC Diversity & and Inclusion Report 2020 at home.barclays/ annualreport

Barclays PLC home.barclays/

60

Focus areas

Acontinuous conversation with colleagues

We think colleague engagement should be a two-way exercise, with equal weight placed on listening to our people as it is on keeping them informed. We want to be able to consider our colleagues’ perspective when we make decisions, including at the most senior level.",d6fe10b4020a25a1bbabc9d0aff340e4_62_8,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"Our regular Here to Listen and Your View surveys are a key part of how we track engagement. In 2020, in part in response to the challenge of the COVID-19 pandemic, we improved the effectiveness and regularity of how we do this.",d6fe10b4020a25a1bbabc9d0aff340e4_62_9,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"We saw a five percentage point increase in the response rate to our annual Your View employee engagement survey with 67% of colleagues responding. The results showed an increase in our engagement levels, up six percentage points to 83%, and an increase of seven percentage points to 87%, of colleagues saying they would recommend Barclays as a good place to work. We were also very pleased to see that our colleagues have continued their focus on customer and client feedback, with 81% responding",d6fe10b4020a25a1bbabc9d0aff340e4_62_10,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"favourably to this question. In addition, 94% of respondents said they believe they and their teams do a good job of role modelling the Values every day, an increase of two percentage points.",d6fe10b4020a25a1bbabc9d0aff340e4_62_11,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"Our colleagues told us that they enjoyed having more flexibility in their lives, with 78% saying they have been able to balance personal and work demands, and 76% saying there is effective collaboration between teams.",d6fe10b4020a25a1bbabc9d0aff340e4_62_12,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"With that said, we recognise there are also areas where we need to do more. We saw a one percentage point drop to 78% this year in the number of colleagues who feel it is safe to speak up, while colleague feedback also indicates we have room to make our internal processes more user friendly, with only 65% of colleagues saying work processes make it easy for employees to be productive.

Additional disclosures

COVID-19 support

Supporting our colleagues £m",d6fe10b4020a25a1bbabc9d0aff340e4_62_13,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,text,"We spent £119m in 2020 to support our colleagues during the COVID-19 pandemic

Note

Costs have been taken from multiple sources across our locations. Some of these costs are estimated, and some are reliant on employee self-reporting. The overtime costs include all overtime paid above the normal hourly rate.

Barclays PLC Environmental Social Governance Report 2020",d6fe10b4020a25a1bbabc9d0aff340e4_62_14,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,figure,33 Total Total 28 HB uk OM Europe Americas Asia Pacific,d6fe10b4020a25a1bbabc9d0aff340e4_62_15,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,figure,2020 2019 7 39 54,d6fe10b4020a25a1bbabc9d0aff340e4_62_16,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,figure,I Full-time 1 Part-time,d6fe10b4020a25a1bbabc9d0aff340e4_62_17,0
What percentage of employees in 2020 work part-time?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""10%""]",62,figure,"Supporting our colleagues £m 2m| Full pay for colleagues a irabie store 1B Childcare support and overtime ITkit, infrastructure and home office equipment Grocery vouchers and meal provision for critical workers Additional financial and outplacement support £119m in support for colleagues",d6fe10b4020a25a1bbabc9d0aff340e4_62_18,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"Introduction

Strategy and highlights

Our people and culture

Making a difference for our colleagues continued",d6fe10b4020a25a1bbabc9d0aff340e4_62_0,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"Employee statistics

Number of employees split by region 000s

Number of employees split by grade %

IB Senior (Managing Director and Director) [BB Middle (Assistant Vice President and Vice President) Junior (Business Analyst grades)

The plan comprises a thorough set of actions that will open up new opportunities to attract, develop, and add to our great Black talent, using data to measure success.",d6fe10b4020a25a1bbabc9d0aff340e4_62_1,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"From 2021, we will expand our plan to include all ethnically diverse groups as well as actions to enhance our long-standing support for Citizenship programmes dedicated to tackling racial inequalities in communities, as well as support of this agenda for customers and clients.",d6fe10b4020a25a1bbabc9d0aff340e4_62_2,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"We want to become one of the most accessible and inclusive FTSE companies for all our customers, clients and colleagues. We require managers to give full and fair consideration to those with a disability on the basis of strengths, potential and ability, both when hiring and managing. We also ensure opportunities for training, career development and promotion are available to all. As part of the UK Government Disability Confident scheme, we encourage applications from people with a disability, or",d6fe10b4020a25a1bbabc9d0aff340e4_62_3,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"a physical or mental health condition. In response to feedback at the end of 2019, we undertook a review of workplace adjustment processes in order to improve our colleagues’ experience.",d6fe10b4020a25a1bbabc9d0aff340e4_62_4,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,Split by full-time/part-time %,d6fe10b4020a25a1bbabc9d0aff340e4_62_5,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"Through our BeWell programme, we continue to provide expert advice and quidance on the practical steps colleaques can take to look after their physical and mental health. In 2020, our Mental Health Awareness e-learning became mandatory, and we regularly check-in with managers to ensure they are supporting colleagues’ wellbeing. We were also one of the first businesses to sign up to the Mental Health at Work Commitment. In our Your View survey, 83% of colleagues told us that Barclays supports",d6fe10b4020a25a1bbabc9d0aff340e4_62_6,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,their efforts to enhance their wellbeing.,d6fe10b4020a25a1bbabc9d0aff340e4_62_7,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"For more information see the Barclays PLC Diversity & and Inclusion Report 2020 at home.barclays/ annualreport

Barclays PLC home.barclays/

60

Focus areas

Acontinuous conversation with colleagues

We think colleague engagement should be a two-way exercise, with equal weight placed on listening to our people as it is on keeping them informed. We want to be able to consider our colleagues’ perspective when we make decisions, including at the most senior level.",d6fe10b4020a25a1bbabc9d0aff340e4_62_8,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"Our regular Here to Listen and Your View surveys are a key part of how we track engagement. In 2020, in part in response to the challenge of the COVID-19 pandemic, we improved the effectiveness and regularity of how we do this.",d6fe10b4020a25a1bbabc9d0aff340e4_62_9,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"We saw a five percentage point increase in the response rate to our annual Your View employee engagement survey with 67% of colleagues responding. The results showed an increase in our engagement levels, up six percentage points to 83%, and an increase of seven percentage points to 87%, of colleagues saying they would recommend Barclays as a good place to work. We were also very pleased to see that our colleagues have continued their focus on customer and client feedback, with 81% responding",d6fe10b4020a25a1bbabc9d0aff340e4_62_10,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"favourably to this question. In addition, 94% of respondents said they believe they and their teams do a good job of role modelling the Values every day, an increase of two percentage points.",d6fe10b4020a25a1bbabc9d0aff340e4_62_11,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"Our colleagues told us that they enjoyed having more flexibility in their lives, with 78% saying they have been able to balance personal and work demands, and 76% saying there is effective collaboration between teams.",d6fe10b4020a25a1bbabc9d0aff340e4_62_12,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"With that said, we recognise there are also areas where we need to do more. We saw a one percentage point drop to 78% this year in the number of colleagues who feel it is safe to speak up, while colleague feedback also indicates we have room to make our internal processes more user friendly, with only 65% of colleagues saying work processes make it easy for employees to be productive.

Additional disclosures

COVID-19 support

Supporting our colleagues £m",d6fe10b4020a25a1bbabc9d0aff340e4_62_13,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,text,"We spent £119m in 2020 to support our colleagues during the COVID-19 pandemic

Note

Costs have been taken from multiple sources across our locations. Some of these costs are estimated, and some are reliant on employee self-reporting. The overtime costs include all overtime paid above the normal hourly rate.

Barclays PLC Environmental Social Governance Report 2020",d6fe10b4020a25a1bbabc9d0aff340e4_62_14,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,figure,33 Total Total 28 HB uk OM Europe Americas Asia Pacific,d6fe10b4020a25a1bbabc9d0aff340e4_62_15,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,figure,2020 2019 7 39 54,d6fe10b4020a25a1bbabc9d0aff340e4_62_16,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,figure,I Full-time 1 Part-time,d6fe10b4020a25a1bbabc9d0aff340e4_62_17,0
How much money was spent in support of colleagues during the COVID-19 pandemic?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""\u00a3119m""]",62,figure,"Supporting our colleagues £m 2m| Full pay for colleagues a irabie store 1B Childcare support and overtime ITkit, infrastructure and home office equipment Grocery vouchers and meal provision for critical workers Additional financial and outplacement support £119m in support for colleagues",d6fe10b4020a25a1bbabc9d0aff340e4_62_18,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"Introduction

Strategy and highlights

Our people and culture

Making a difference for our colleagues continued",d6fe10b4020a25a1bbabc9d0aff340e4_62_0,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"Employee statistics

Number of employees split by region 000s

Number of employees split by grade %

IB Senior (Managing Director and Director) [BB Middle (Assistant Vice President and Vice President) Junior (Business Analyst grades)

The plan comprises a thorough set of actions that will open up new opportunities to attract, develop, and add to our great Black talent, using data to measure success.",d6fe10b4020a25a1bbabc9d0aff340e4_62_1,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"From 2021, we will expand our plan to include all ethnically diverse groups as well as actions to enhance our long-standing support for Citizenship programmes dedicated to tackling racial inequalities in communities, as well as support of this agenda for customers and clients.",d6fe10b4020a25a1bbabc9d0aff340e4_62_2,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"We want to become one of the most accessible and inclusive FTSE companies for all our customers, clients and colleagues. We require managers to give full and fair consideration to those with a disability on the basis of strengths, potential and ability, both when hiring and managing. We also ensure opportunities for training, career development and promotion are available to all. As part of the UK Government Disability Confident scheme, we encourage applications from people with a disability, or",d6fe10b4020a25a1bbabc9d0aff340e4_62_3,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"a physical or mental health condition. In response to feedback at the end of 2019, we undertook a review of workplace adjustment processes in order to improve our colleagues’ experience.",d6fe10b4020a25a1bbabc9d0aff340e4_62_4,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,Split by full-time/part-time %,d6fe10b4020a25a1bbabc9d0aff340e4_62_5,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"Through our BeWell programme, we continue to provide expert advice and quidance on the practical steps colleaques can take to look after their physical and mental health. In 2020, our Mental Health Awareness e-learning became mandatory, and we regularly check-in with managers to ensure they are supporting colleagues’ wellbeing. We were also one of the first businesses to sign up to the Mental Health at Work Commitment. In our Your View survey, 83% of colleagues told us that Barclays supports",d6fe10b4020a25a1bbabc9d0aff340e4_62_6,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,their efforts to enhance their wellbeing.,d6fe10b4020a25a1bbabc9d0aff340e4_62_7,0
Which region had the smallest percentage of employees in 2020?,/home/laura/vqa-ir-qa/data/pages/d6fe10b4020a25a1bbabc9d0aff340e4_62.png,d6fe10b4020a25a1bbabc9d0aff340e4_62.png,"[""Asia Pacific""]",62,text,"For more information see the Barclays PLC Diversity & and Inclusion Report 2020 at home.barclays/ annualreport

Barclays PLC home.barclays/

60

Focus areas

Acontinuous conversation with colleagues

We think colleague engagement should be a two-way exercise, with equal weight placed on listening to our people as it is on keeping them informed. We want to be able to consider our colleagues’ perspective when we make decisions, including at the most senior level.",d6fe10b4020a25a1bbabc9d0aff340e4_62_8,0
