company,file_category,language,original_filename,hashed_filename,total_pages,sampled_pages,sampled_pages_count
lbg,visual_documents,EN,2024-lbg-sustainability-report_en.pdf,7d8316c8dab35a0f9f55544950d13a42.pdf,154,"[""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_106.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_148.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_149.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_131.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_119.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_38.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_87.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_104.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_139.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_135.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_78.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_114.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_111.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_67.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_58.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_94.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_11.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_117.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_4.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_92.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_34.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_20.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_37.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_102.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/7d8316c8dab35a0f9f55544950d13a42_93.png""]",25
lbg,visual_documents,EN,2022-lbg-code-of-ethics-and-responsibility_en.pdf,3a159a430743ca9e952b8e3bf59e4ea6.pdf,17,"[""data/sampled_pages/single_page_images/EN/lbg/visual_documents/3a159a430743ca9e952b8e3bf59e4ea6_2.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/3a159a430743ca9e952b8e3bf59e4ea6_9.png"", ""data/sampled_pages/single_page_images/EN/lbg/visual_documents/3a159a430743ca9e952b8e3bf59e4ea6_6.png""]",3
bpce,visual_documents,EN,2e-Actu-DRF-2009_02-eng_en.pdf,7c5c7bd6067fca7e24583c4ea258173b.pdf,113,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7c5c7bd6067fca7e24583c4ea258173b_32.png""]",1
bpce,visual_documents,EN,BPCE_URD-2020_2nd-Amendement_EN-.pdf,1452f3dcef1b12c1c9c903c74d32d667.pdf,100,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_83.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_69.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_86.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_70.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_84.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_68.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_88.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_87.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_80.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_67.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_73.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_53.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/1452f3dcef1b12c1c9c903c74d32d667_66.png""]",17
bpce,visual_documents,EN,Groupe-BPCE_H1-2018-results_ENG.pdf,5dd481f5ab2e63e28d691b8827f2d311.pdf,65,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_14.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_44.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_21.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_43.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_64.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_55.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5dd481f5ab2e63e28d691b8827f2d311_16.png""]",16
bpce,visual_documents,EN,Groupe-BPCE_19022014-results_en.pdf,20f3244e8e7fd7b139442127d82f8a0e.pdf,81,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_31.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_73.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_28.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_34.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_62.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_77.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/20f3244e8e7fd7b139442127d82f8a0e_59.png""]",12
bpce,visual_documents,EN,gbpce-20240410-sff-en-1_en.pdf,efc02671cd8a67208e40452a72a07df5.pdf,60,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/efc02671cd8a67208e40452a72a07df5_9.png""]",1
bpce,visual_documents,EN,Groupe-BPCE_results-2017-Q4-2017_ENG.pdf,2b8b5e62f399619a4e71acd312faacaa.pdf,74,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_22.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_52.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_63.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_24.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_6.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_65.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_27.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_73.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_26.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_64.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2b8b5e62f399619a4e71acd312faacaa_11.png""]",21
bpce,visual_documents,EN,Amendement_URD-30-septembre-2020_EN.pdf,2a0987fb89a918d0153a597acb66726a.pdf,85,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_38.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_66.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_69.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_70.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_36.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_10.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_68.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_34.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_71.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_53.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_67.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_35.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_37.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2a0987fb89a918d0153a597acb66726a_62.png""]",21
bpce,visual_documents,EN,Second-amendment-to-Universal-Registration-Document_en.pdf,7f81e5ff9bd39e573a8df8207c3ca055.pdf,348,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_316.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_41.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_69.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_318.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_44.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_39.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_317.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_43.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_279.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_64.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_19.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7f81e5ff9bd39e573a8df8207c3ca055_59.png""]",16
bpce,visual_documents,EN,Groupe_BPCE_Q4-12_results_FV_en.pdf,2c7f1c381087590c045a53ca9d3283b9.pdf,85,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_31.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_28.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_26.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_21.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_6.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_57.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_27.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/2c7f1c381087590c045a53ca9d3283b9_85.png""]",13
bpce,visual_documents,EN,plaquette-nf-eng-5_en.pdf,8a6ab1088111399d39a3f46a2d2a3edc.pdf,14,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/8a6ab1088111399d39a3f46a2d2a3edc_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/8a6ab1088111399d39a3f46a2d2a3edc_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/8a6ab1088111399d39a3f46a2d2a3edc_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/8a6ab1088111399d39a3f46a2d2a3edc_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/8a6ab1088111399d39a3f46a2d2a3edc_7.png""]",5
bpce,visual_documents,EN,res_semes_bpce_2009_en.pdf,eea3eae24d8b47f7a7f72be12118d187.pdf,84,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_83.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_81.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_42.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_64.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_25.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_82.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/eea3eae24d8b47f7a7f72be12118d187_69.png""]",10
bpce,visual_documents,EN,TCFD_RapportClimat2022_EN-01-1.pdf,ef3a35894f4f593158d1db751720cc44.pdf,47,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/ef3a35894f4f593158d1db751720cc44_41.png""]",1
bpce,visual_documents,EN,Third-update-of-the-2016-Groupe-BPCE-registration-document_EN.pdf,0ad843fd7202e583d5e86b54f9bb770d.pdf,69,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_39.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_45.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_55.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_57.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_28.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_26.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_25.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_44.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_31.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_32.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_27.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_33.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/0ad843fd7202e583d5e86b54f9bb770d_34.png""]",19
bpce,visual_documents,EN,Groupe_BPCE_Q3-19_results_ENG.pdf,5d5a475780da91d67299a1c1eb007ea8.pdf,71,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_59.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_10.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_70.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5d5a475780da91d67299a1c1eb007ea8_9.png""]",15
bpce,visual_documents,EN,Groupe-BCPE-T1-16_English.pdf,3c6abc42772f8f88dbf5379f1a632788.pdf,60,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_40.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_39.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_22.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3c6abc42772f8f88dbf5379f1a632788_23.png""]",6
